tc	idx	sha	date	bench	mbs	cb	ib	subject
gcc16	061	396ca141fd73	2026-05-18T17:13:43-04:00	parsing_citm	2362.32	1.47	5.93	perf(builder): add LSX fast_needs_escaping for LoongArch (#2727)
gcc16	062	1ae93a70d4ca	2026-05-18T17:18:58-04:00	serialization_twitter	5910.59	0.59	2.43	Bug fix for get_string() crash when parse incomplete json string (in option disabled my default) (#2720)
gcc16	062	1ae93a70d4ca	2026-05-18T17:18:58-04:00	serialization_citm	5042.01	0.68	3.15	Bug fix for get_string() crash when parse incomplete json string (in option disabled my default) (#2720)
gcc16	062	1ae93a70d4ca	2026-05-18T17:18:58-04:00	parsing_twitter	4242.83	0.81	3.13	Bug fix for get_string() crash when parse incomplete json string (in option disabled my default) (#2720)
gcc16	062	1ae93a70d4ca	2026-05-18T17:18:58-04:00	parsing_citm	2351.49	1.47	5.93	Bug fix for get_string() crash when parse incomplete json string (in option disabled my default) (#2720)
gcc16	063	7732480b25c6	2026-05-18T17:24:56-04:00	serialization_twitter	5839.36	0.59	2.43	we need to require rvv for the risc64 kernel
gcc16	063	7732480b25c6	2026-05-18T17:24:56-04:00	serialization_citm	5046.27	0.68	3.15	we need to require rvv for the risc64 kernel
gcc16	063	7732480b25c6	2026-05-18T17:24:56-04:00	parsing_twitter	4273.7	0.81	3.13	we need to require rvv for the risc64 kernel
gcc16	063	7732480b25c6	2026-05-18T17:24:56-04:00	parsing_citm	2348.35	1.47	5.93	we need to require rvv for the risc64 kernel
gcc16	064	5db72ab9d3b8	2026-05-26T12:58:46-04:00	serialization_twitter	5943.19	0.58	2.43	add: C++26 annotations support for rename and skip (#2730)
gcc16	064	5db72ab9d3b8	2026-05-26T12:58:46-04:00	serialization_citm	5033.39	0.69	3.15	add: C++26 annotations support for rename and skip (#2730)
gcc16	064	5db72ab9d3b8	2026-05-26T12:58:46-04:00	parsing_twitter	4267.96	0.81	3.13	add: C++26 annotations support for rename and skip (#2730)
gcc16	064	5db72ab9d3b8	2026-05-26T12:58:46-04:00	parsing_citm	2346.63	1.47	5.93	add: C++26 annotations support for rename and skip (#2730)
gcc16	065	57561f64f4da	2026-05-26T15:19:32-04:00	serialization_twitter	5935.15	0.59	2.43	adding warning that this is experimental.
gcc16	065	57561f64f4da	2026-05-26T15:19:32-04:00	serialization_citm	5029.03	0.69	3.15	adding warning that this is experimental.
gcc16	065	57561f64f4da	2026-05-26T15:19:32-04:00	parsing_twitter	4225.49	0.81	3.13	adding warning that this is experimental.
gcc16	065	57561f64f4da	2026-05-26T15:19:32-04:00	parsing_citm	2355.98	1.46	5.93	adding warning that this is experimental.
gcc16	066	dc485f845db1	2026-05-29T17:43:33-04:00	serialization_twitter	5949.24	0.58	2.43	let us use lower-case words for layout_mode (#2740)
gcc16	066	dc485f845db1	2026-05-29T17:43:33-04:00	serialization_citm	5062.56	0.68	3.15	let us use lower-case words for layout_mode (#2740)
gcc16	066	dc485f845db1	2026-05-29T17:43:33-04:00	parsing_twitter	4264.73	0.81	3.13	let us use lower-case words for layout_mode (#2740)
gcc16	066	dc485f845db1	2026-05-29T17:43:33-04:00	parsing_citm	2351.85	1.47	5.93	let us use lower-case words for layout_mode (#2740)
gcc16	067	0fa2ff0bccf7	2026-06-15T11:51:37-04:00	serialization_twitter	5964.21	0.58	2.43	DOM without padding (experimental) (#2775)
gcc16	067	0fa2ff0bccf7	2026-06-15T11:51:37-04:00	serialization_citm	4991.65	0.69	3.15	DOM without padding (experimental) (#2775)
gcc16	067	0fa2ff0bccf7	2026-06-15T11:51:37-04:00	parsing_twitter	4228.1	0.81	3.13	DOM without padding (experimental) (#2775)
gcc16	067	0fa2ff0bccf7	2026-06-15T11:51:37-04:00	parsing_citm	2348.93	1.47	5.93	DOM without padding (experimental) (#2775)
gcc16	068	9b33047a8782	2026-06-15T12:00:56-04:00	serialization_twitter	5934.26	0.58	2.43	Compile-time key selectors: single-pass, order-independent field extraction (#2776)
gcc16	068	9b33047a8782	2026-06-15T12:00:56-04:00	serialization_citm	4997.06	0.69	3.14	Compile-time key selectors: single-pass, order-independent field extraction (#2776)
gcc16	068	9b33047a8782	2026-06-15T12:00:56-04:00	parsing_twitter	4669.56	0.74	2.94	Compile-time key selectors: single-pass, order-independent field extraction (#2776)
gcc16	068	9b33047a8782	2026-06-15T12:00:56-04:00	parsing_citm	2505.08	1.37	5.06	Compile-time key selectors: single-pass, order-independent field extraction (#2776)
gcc16	069	43918a4c1f57	2026-07-10T15:54:36-04:00	serialization_twitter	5901.63	0.59	2.43	grisu2 to dragonbox as underlying logic for to_chars (#2777)
gcc16	069	43918a4c1f57	2026-07-10T15:54:36-04:00	serialization_citm	5051.95	0.68	3.14	grisu2 to dragonbox as underlying logic for to_chars (#2777)
gcc16	069	43918a4c1f57	2026-07-10T15:54:36-04:00	parsing_twitter	4647.96	0.74	2.94	grisu2 to dragonbox as underlying logic for to_chars (#2777)
gcc16	069	43918a4c1f57	2026-07-10T15:54:36-04:00	parsing_citm	2509.5	1.37	5.06	grisu2 to dragonbox as underlying logic for to_chars (#2777)
gcc16	070	b485fb2af486	2026-07-10T16:35:32-04:00	serialization_twitter	5933.61	0.59	2.43	using __builtin_popcountll in the hope that it will pick up better (#2779)
gcc16	070	b485fb2af486	2026-07-10T16:35:32-04:00	serialization_citm	5017.36	0.69	3.14	using __builtin_popcountll in the hope that it will pick up better (#2779)
gcc16	070	b485fb2af486	2026-07-10T16:35:32-04:00	parsing_twitter	4668.25	0.74	2.94	using __builtin_popcountll in the hope that it will pick up better (#2779)
gcc16	070	b485fb2af486	2026-07-10T16:35:32-04:00	parsing_citm	2504.94	1.37	5.06	using __builtin_popcountll in the hope that it will pick up better (#2779)
gcc16	071	209cb925dc99	2026-07-13T09:01:38-04:00	serialization_twitter	5889.82	0.59	2.43	to_chars.cpp, refactored dragonbox() to do 2 digits at a time and avoid reversal loop (#2781)
gcc16	071	209cb925dc99	2026-07-13T09:01:38-04:00	serialization_citm	5025.78	0.69	3.14	to_chars.cpp, refactored dragonbox() to do 2 digits at a time and avoid reversal loop (#2781)
gcc16	071	209cb925dc99	2026-07-13T09:01:38-04:00	parsing_twitter	4675.2	0.74	2.94	to_chars.cpp, refactored dragonbox() to do 2 digits at a time and avoid reversal loop (#2781)
gcc16	071	209cb925dc99	2026-07-13T09:01:38-04:00	parsing_citm	2526.62	1.38	5.06	to_chars.cpp, refactored dragonbox() to do 2 digits at a time and avoid reversal loop (#2781)
gcc16	072	1421ae9cecb6	2026-07-13T09:01:53-04:00	serialization_twitter	5951.73	0.59	2.43	to_chars.cpp, fast path to avoid i128 emulation when possible (#2780)
gcc16	072	1421ae9cecb6	2026-07-13T09:01:53-04:00	serialization_citm	5063.37	0.68	3.14	to_chars.cpp, fast path to avoid i128 emulation when possible (#2780)
gcc16	072	1421ae9cecb6	2026-07-13T09:01:53-04:00	parsing_twitter	4658.35	0.74	2.94	to_chars.cpp, fast path to avoid i128 emulation when possible (#2780)
gcc16	072	1421ae9cecb6	2026-07-13T09:01:53-04:00	parsing_citm	2512.68	1.37	5.06	to_chars.cpp, fast path to avoid i128 emulation when possible (#2780)
gcc16	073	0bafb824a8c2	2026-07-13T15:10:48-04:00	serialization_twitter	5944.72	0.59	2.43	Add LASX (LoongArch 256-bit SIMD) fast path for JSON string escaping (#2778)
gcc16	073	0bafb824a8c2	2026-07-13T15:10:48-04:00	serialization_citm	5093.89	0.68	3.14	Add LASX (LoongArch 256-bit SIMD) fast path for JSON string escaping (#2778)
gcc16	073	0bafb824a8c2	2026-07-13T15:10:48-04:00	parsing_twitter	4709.75	0.74	2.94	Add LASX (LoongArch 256-bit SIMD) fast path for JSON string escaping (#2778)
gcc16	073	0bafb824a8c2	2026-07-13T15:10:48-04:00	parsing_citm	2509.87	1.38	5.06	Add LASX (LoongArch 256-bit SIMD) fast path for JSON string escaping (#2778)
gcc16	074	8e6bac94877f	2026-07-14T16:36:12-04:00	serialization_twitter	5904.87	0.59	2.43	Fix incorrect doc comments (#2784)
gcc16	074	8e6bac94877f	2026-07-14T16:36:12-04:00	serialization_citm	5052.88	0.68	3.14	Fix incorrect doc comments (#2784)
gcc16	074	8e6bac94877f	2026-07-14T16:36:12-04:00	parsing_twitter	4673.81	0.74	2.94	Fix incorrect doc comments (#2784)
gcc16	074	8e6bac94877f	2026-07-14T16:36:12-04:00	parsing_citm	2501.02	1.38	5.06	Fix incorrect doc comments (#2784)
gcc16	075	e3720ba82450	2026-07-27T20:44:43-04:00	serialization_twitter	5946.49	0.58	2.43	Treat 20-digit positive overflows as big integers (#2793)
gcc16	075	e3720ba82450	2026-07-27T20:44:43-04:00	serialization_citm	5014.55	0.69	3.14	Treat 20-digit positive overflows as big integers (#2793)
gcc16	075	e3720ba82450	2026-07-27T20:44:43-04:00	parsing_twitter	4672.76	0.74	2.94	Treat 20-digit positive overflows as big integers (#2793)
gcc16	075	e3720ba82450	2026-07-27T20:44:43-04:00	parsing_citm	2503.81	1.38	5.06	Treat 20-digit positive overflows as big integers (#2793)
gcc16	076	6816b847cc56	2026-07-27T20:45:01-04:00	serialization_twitter	5911.33	0.59	2.43	Remove dead structural_iterator class (#2792)
gcc16	076	6816b847cc56	2026-07-27T20:45:01-04:00	serialization_citm	5046.83	0.68	3.14	Remove dead structural_iterator class (#2792)
gcc16	076	6816b847cc56	2026-07-27T20:45:01-04:00	parsing_twitter	4664.61	0.74	2.94	Remove dead structural_iterator class (#2792)
gcc16	076	6816b847cc56	2026-07-27T20:45:01-04:00	parsing_citm	2503.61	1.37	5.06	Remove dead structural_iterator class (#2792)
gcc16	077	04c41fc7fd0c	2026-07-27T20:45:19-04:00	serialization_twitter	5918.6	0.59	2.43	Remove unused add_overflow from all architecture backends (#2790)
gcc16	077	04c41fc7fd0c	2026-07-27T20:45:19-04:00	serialization_citm	5009.06	0.69	3.14	Remove unused add_overflow from all architecture backends (#2790)
gcc16	077	04c41fc7fd0c	2026-07-27T20:45:19-04:00	parsing_twitter	4637.9	0.74	2.94	Remove unused add_overflow from all architecture backends (#2790)
gcc16	077	04c41fc7fd0c	2026-07-27T20:45:19-04:00	parsing_citm	2505.54	1.38	5.06	Remove unused add_overflow from all architecture backends (#2790)
gcc16	078	78d8acdd9ee8	2026-07-28T10:28:45-04:00	serialization_twitter	5892.11	0.59	2.43	arm64: test comparison masks with shrn+fcmp instead of a horizontal reduce (#2796)
gcc16	078	78d8acdd9ee8	2026-07-28T10:28:45-04:00	serialization_citm	5096.15	0.68	3.14	arm64: test comparison masks with shrn+fcmp instead of a horizontal reduce (#2796)
gcc16	078	78d8acdd9ee8	2026-07-28T10:28:45-04:00	parsing_twitter	4657.1	0.74	2.94	arm64: test comparison masks with shrn+fcmp instead of a horizontal reduce (#2796)
gcc16	078	78d8acdd9ee8	2026-07-28T10:28:45-04:00	parsing_citm	2503.79	1.38	5.06	arm64: test comparison masks with shrn+fcmp instead of a horizontal reduce (#2796)
gcc16	079	ebe5e1bf3c06	2026-07-28T20:49:13-04:00	serialization_twitter	5899.46	0.59	2.43	Reuse parser buffers when the requested capacity shrinks
gcc16	079	ebe5e1bf3c06	2026-07-28T20:49:13-04:00	serialization_citm	5062.89	0.68	3.14	Reuse parser buffers when the requested capacity shrinks
gcc16	079	ebe5e1bf3c06	2026-07-28T20:49:13-04:00	parsing_twitter	4638.84	0.74	2.94	Reuse parser buffers when the requested capacity shrinks
gcc16	079	ebe5e1bf3c06	2026-07-28T20:49:13-04:00	parsing_citm	2509.6	1.38	5.06	Reuse parser buffers when the requested capacity shrinks
gcc16	080	93fce66af808	2026-07-29T14:29:27-04:00	serialization_twitter	7483.18	0.47	2.15	Faster write_string_escaped: single-pass block escaping (SSE2, NEON) (#2795)
gcc16	080	93fce66af808	2026-07-29T14:29:27-04:00	serialization_citm	5474.76	0.63	3.09	Faster write_string_escaped: single-pass block escaping (SSE2, NEON) (#2795)
gcc16	080	93fce66af808	2026-07-29T14:29:27-04:00	parsing_twitter	4680.85	0.74	2.94	Faster write_string_escaped: single-pass block escaping (SSE2, NEON) (#2795)
gcc16	080	93fce66af808	2026-07-29T14:29:27-04:00	parsing_citm	2506.42	1.38	5.06	Faster write_string_escaped: single-pass block escaping (SSE2, NEON) (#2795)
gcc16	081	8c06c443301c	2026-07-30T23:14:39-04:00	serialization_twitter	7479.14	0.47	2.15	Fix throw on unterminated bracket-quoted JSONPath keys in wildcard walks (#2801)
gcc16	081	8c06c443301c	2026-07-30T23:14:39-04:00	serialization_citm	5406.92	0.64	3.09	Fix throw on unterminated bracket-quoted JSONPath keys in wildcard walks (#2801)
gcc16	081	8c06c443301c	2026-07-30T23:14:39-04:00	parsing_twitter	4644.53	0.74	2.94	Fix throw on unterminated bracket-quoted JSONPath keys in wildcard walks (#2801)
gcc16	081	8c06c443301c	2026-07-30T23:14:39-04:00	parsing_citm	2511.64	1.38	5.06	Fix throw on unterminated bracket-quoted JSONPath keys in wildcard walks (#2801)
gcc16	082	cbca9e9b2d5d	2026-08-03T17:55:48-04:00	serialization_twitter	7459.47	0.47	2.15	minor tweaks (#2804)
gcc16	082	cbca9e9b2d5d	2026-08-03T17:55:48-04:00	serialization_citm	5485.43	0.63	3.09	minor tweaks (#2804)
gcc16	082	cbca9e9b2d5d	2026-08-03T17:55:48-04:00	parsing_twitter	4669.6	0.74	2.94	minor tweaks (#2804)
gcc16	082	cbca9e9b2d5d	2026-08-03T17:55:48-04:00	parsing_citm	2520.43	1.38	5.06	minor tweaks (#2804)
gcc16	083	6deddc5b73d8	2026-08-04T14:10:03-04:00	serialization_twitter	7362.13	0.47	2.15	Detect C++26 static reflection instead of requiring a build flag (#2798)
gcc16	083	6deddc5b73d8	2026-08-04T14:10:03-04:00	serialization_citm	5462.48	0.63	3.09	Detect C++26 static reflection instead of requiring a build flag (#2798)
gcc16	083	6deddc5b73d8	2026-08-04T14:10:03-04:00	parsing_twitter	4647.25	0.74	2.94	Detect C++26 static reflection instead of requiring a build flag (#2798)
gcc16	083	6deddc5b73d8	2026-08-04T14:10:03-04:00	parsing_citm	2509.44	1.37	5.06	Detect C++26 static reflection instead of requiring a build flag (#2798)
gcc16	084	b3072d2524b7	2026-08-04T14:10:22-04:00	serialization_twitter	7443.06	0.47	2.15	perf: eliminate libc memcpy/memset/memmove calls in to_chars hotpath (#2805)
gcc16	084	b3072d2524b7	2026-08-04T14:10:22-04:00	serialization_citm	5421.1	0.64	3.09	perf: eliminate libc memcpy/memset/memmove calls in to_chars hotpath (#2805)
gcc16	084	b3072d2524b7	2026-08-04T14:10:22-04:00	parsing_twitter	4724.2	0.74	2.94	perf: eliminate libc memcpy/memset/memmove calls in to_chars hotpath (#2805)
gcc16	084	b3072d2524b7	2026-08-04T14:10:22-04:00	parsing_citm	2505.9	1.38	5.06	perf: eliminate libc memcpy/memset/memmove calls in to_chars hotpath (#2805)
gcc16	085	2607341b066c	2026-08-07T19:10:49-04:00	serialization_twitter	7465.6	0.47	2.15	Merge branch 'lemire/to_chars_no_memmove' of github.com:simdjson/simdjson
gcc16	085	2607341b066c	2026-08-07T19:10:49-04:00	serialization_citm	5402.08	0.64	3.09	Merge branch 'lemire/to_chars_no_memmove' of github.com:simdjson/simdjson
gcc16	085	2607341b066c	2026-08-07T19:10:49-04:00	parsing_twitter	4656.02	0.74	2.94	Merge branch 'lemire/to_chars_no_memmove' of github.com:simdjson/simdjson
gcc16	085	2607341b066c	2026-08-07T19:10:49-04:00	parsing_citm	2507.69	1.38	5.06	Merge branch 'lemire/to_chars_no_memmove' of github.com:simdjson/simdjson
gcc16	086	3d1fe707ffac	2026-08-10T11:19:11-04:00	serialization_twitter	7446.09	0.47	2.15	Merge branch 'master' of github.com:simdjson/simdjson
gcc16	086	3d1fe707ffac	2026-08-10T11:19:11-04:00	serialization_citm	5394.65	0.64	3.09	Merge branch 'master' of github.com:simdjson/simdjson
gcc16	086	3d1fe707ffac	2026-08-10T11:19:11-04:00	parsing_twitter	4674.49	0.74	2.94	Merge branch 'master' of github.com:simdjson/simdjson
gcc16	086	3d1fe707ffac	2026-08-10T11:19:11-04:00	parsing_citm	2507.93	1.37	5.06	Merge branch 'master' of github.com:simdjson/simdjson
gcc16	087	49ee50210506	2026-08-12T19:04:31-04:00	serialization_twitter	7438.11	0.47	2.15	Fix just_ascii test failure: replace em dashes with ASCII (#2821)
gcc16	087	49ee50210506	2026-08-12T19:04:31-04:00	serialization_citm	5496.96	0.63	3.09	Fix just_ascii test failure: replace em dashes with ASCII (#2821)
gcc16	087	49ee50210506	2026-08-12T19:04:31-04:00	parsing_twitter	4664.15	0.74	2.94	Fix just_ascii test failure: replace em dashes with ASCII (#2821)
gcc16	087	49ee50210506	2026-08-12T19:04:31-04:00	parsing_citm	2505.57	1.38	5.06	Fix just_ascii test failure: replace em dashes with ASCII (#2821)
gcc16	088	9b89b82d61a9	2026-08-12T19:43:24-04:00	serialization_twitter	7458.64	0.47	2.15	Add newline_delimited, slice_at, and skip documents by delimiter (#2803)
gcc16	088	9b89b82d61a9	2026-08-12T19:43:24-04:00	serialization_citm	5397.36	0.64	3.09	Add newline_delimited, slice_at, and skip documents by delimiter (#2803)
gcc16	088	9b89b82d61a9	2026-08-12T19:43:24-04:00	parsing_twitter	4656.46	0.74	2.94	Add newline_delimited, slice_at, and skip documents by delimiter (#2803)
gcc16	088	9b89b82d61a9	2026-08-12T19:43:24-04:00	parsing_citm	2503.74	1.38	5.06	Add newline_delimited, slice_at, and skip documents by delimiter (#2803)
gcc16	089	07b325404bd3	2026-08-14T11:56:33-04:00	serialization_twitter	7432.38	0.47	2.15	Reject malformed big integers with trailing non-structural characters (#2820)
gcc16	089	07b325404bd3	2026-08-14T11:56:33-04:00	serialization_citm	5437.73	0.64	3.09	Reject malformed big integers with trailing non-structural characters (#2820)
gcc16	089	07b325404bd3	2026-08-14T11:56:33-04:00	parsing_twitter	4705.06	0.74	2.94	Reject malformed big integers with trailing non-structural characters (#2820)
gcc16	089	07b325404bd3	2026-08-14T11:56:33-04:00	parsing_citm	2512.79	1.37	5.06	Reject malformed big integers with trailing non-structural characters (#2820)
gcc16	090	5d37e84afc40	2026-08-18T13:38:57-04:00	serialization_twitter	7449.99	0.47	2.15	Fix ambiguous atom()/append() on optional serialization (#2827) (#2828)
gcc16	090	5d37e84afc40	2026-08-18T13:38:57-04:00	serialization_citm	5459.39	0.63	3.09	Fix ambiguous atom()/append() on optional serialization (#2827) (#2828)
gcc16	090	5d37e84afc40	2026-08-18T13:38:57-04:00	parsing_twitter	4636.18	0.74	2.94	Fix ambiguous atom()/append() on optional serialization (#2827) (#2828)
gcc16	090	5d37e84afc40	2026-08-18T13:38:57-04:00	parsing_citm	2513.16	1.38	5.06	Fix ambiguous atom()/append() on optional serialization (#2827) (#2828)
gcc16	091	cc6cd4a09dba	2026-08-18T13:40:28-04:00	serialization_twitter	7432.62	0.47	2.15	Add 32-bit binary float support to the On Demand API (#2825)
gcc16	091	cc6cd4a09dba	2026-08-18T13:40:28-04:00	serialization_citm	5380.66	0.64	3.09	Add 32-bit binary float support to the On Demand API (#2825)
gcc16	091	cc6cd4a09dba	2026-08-18T13:40:28-04:00	parsing_twitter	4632.12	0.74	2.94	Add 32-bit binary float support to the On Demand API (#2825)
gcc16	091	cc6cd4a09dba	2026-08-18T13:40:28-04:00	parsing_citm	2506.43	1.38	5.06	Add 32-bit binary float support to the On Demand API (#2825)
gcc16	092	2dfd49e97036	2026-08-20T14:00:53-04:00	serialization_twitter	7388.28	0.47	2.15	Vendor fast_float without old-style casts (#2833)
gcc16	092	2dfd49e97036	2026-08-20T14:00:53-04:00	serialization_citm	5437.65	0.63	3.09	Vendor fast_float without old-style casts (#2833)
gcc16	092	2dfd49e97036	2026-08-20T14:00:53-04:00	parsing_twitter	4685.95	0.74	2.94	Vendor fast_float without old-style casts (#2833)
gcc16	092	2dfd49e97036	2026-08-20T14:00:53-04:00	parsing_citm	2506.27	1.38	5.06	Vendor fast_float without old-style casts (#2833)
gcc16	093	f807de973580	2026-08-20T15:57:14-04:00	serialization_twitter	7396.68	0.47	2.15	feat(ondemand): protect object iteration via state-based container locking (#2809)
gcc16	093	f807de973580	2026-08-20T15:57:14-04:00	serialization_citm	5386.7	0.64	3.09	feat(ondemand): protect object iteration via state-based container locking (#2809)
gcc16	093	f807de973580	2026-08-20T15:57:14-04:00	parsing_twitter	4649.98	0.74	2.94	feat(ondemand): protect object iteration via state-based container locking (#2809)
gcc16	093	f807de973580	2026-08-20T15:57:14-04:00	parsing_citm	2496.62	1.38	5.06	feat(ondemand): protect object iteration via state-based container locking (#2809)
gcc16	094	daca126bcfc2	2026-08-24T11:25:41-04:00	serialization_twitter	7438.55	0.47	2.15	printing ondemand::json_type::unknown is undefined behavior (#2835)
gcc16	094	daca126bcfc2	2026-08-24T11:25:41-04:00	serialization_citm	5358.17	0.64	3.09	printing ondemand::json_type::unknown is undefined behavior (#2835)
gcc16	094	daca126bcfc2	2026-08-24T11:25:41-04:00	parsing_twitter	4591.72	0.75	2.9	printing ondemand::json_type::unknown is undefined behavior (#2835)
gcc16	094	daca126bcfc2	2026-08-24T11:25:41-04:00	parsing_citm	2610.86	1.32	4.67	printing ondemand::json_type::unknown is undefined behavior (#2835)
gcc16	095	6ff07f24e4be	2026-08-24T14:03:31-04:00	serialization_twitter	7409.28	0.47	2.15	fix at_path bug (#2841)
gcc16	095	6ff07f24e4be	2026-08-24T14:03:31-04:00	serialization_citm	5406.15	0.64	3.09	fix at_path bug (#2841)
gcc16	095	6ff07f24e4be	2026-08-24T14:03:31-04:00	parsing_twitter	4586.01	0.75	2.9	fix at_path bug (#2841)
gcc16	095	6ff07f24e4be	2026-08-24T14:03:31-04:00	parsing_citm	2622.58	1.32	4.67	fix at_path bug (#2841)
gcc16	096	7137e40356e6	2026-08-24T16:37:35-04:00	serialization_twitter	7439.16	0.47	2.15	Add C++20 u8 variants of string access methods (#2731) (#2786)
gcc16	096	7137e40356e6	2026-08-24T16:37:35-04:00	serialization_citm	5462.3	0.63	3.09	Add C++20 u8 variants of string access methods (#2731) (#2786)
gcc16	096	7137e40356e6	2026-08-24T16:37:35-04:00	parsing_twitter	4550.61	0.75	2.9	Add C++20 u8 variants of string access methods (#2731) (#2786)
gcc16	096	7137e40356e6	2026-08-24T16:37:35-04:00	parsing_citm	2615.26	1.32	4.67	Add C++20 u8 variants of string access methods (#2731) (#2786)
gcc16	097	50e8271b4436	2026-08-24T21:20:59-04:00	serialization_twitter	7429.22	0.47	2.15	fix wildcard path recursion depth (#2844)
gcc16	097	50e8271b4436	2026-08-24T21:20:59-04:00	serialization_citm	5436.09	0.64	3.09	fix wildcard path recursion depth (#2844)
gcc16	097	50e8271b4436	2026-08-24T21:20:59-04:00	parsing_twitter	4569.85	0.75	2.9	fix wildcard path recursion depth (#2844)
gcc16	097	50e8271b4436	2026-08-24T21:20:59-04:00	parsing_citm	2620.82	1.32	4.67	fix wildcard path recursion depth (#2844)
gcc16	098	cb99bf4a9f76	2026-08-25T15:57:56-04:00	serialization_twitter	7416.81	0.47	2.15	keep the wildcard depth test off the Windows debug stack
gcc16	098	cb99bf4a9f76	2026-08-25T15:57:56-04:00	serialization_citm	5472.01	0.63	3.09	keep the wildcard depth test off the Windows debug stack
gcc16	098	cb99bf4a9f76	2026-08-25T15:57:56-04:00	parsing_twitter	4588.88	0.75	2.9	keep the wildcard depth test off the Windows debug stack
gcc16	098	cb99bf4a9f76	2026-08-25T15:57:56-04:00	parsing_citm	2618.83	1.32	4.67	keep the wildcard depth test off the Windows debug stack
