date	sha	tag	metric	value	subject
2024-09-16	11e18ed04d18		and_successive/census-income	1911.1	trimming ka
2024-09-16	11e18ed04d18		and_cardinality/census-income	1481.6	trimming ka
2024-09-16	11e18ed04d18		fast_or/census-income	1026.3	trimming ka
2024-09-16	11e18ed04d18		contains/census-income	17738.4	trimming ka
2024-09-16	11e18ed04d18		iterate/census-income	32080.3	trimming ka
2024-09-16	11e18ed04d18		iterate_many/census-income	7992.0	trimming ka
2024-09-16	11e18ed04d18		to_array/census-income	7382.0	trimming ka
2024-09-16	11e18ed04d18		deserialize/census-income	395.7	trimming ka
2024-09-16	11e18ed04d18		or_successive/weather_sept_85	8527.4	trimming ka
2024-09-16	11e18ed04d18		and_successive/weather_sept_85	7467.4	trimming ka
2024-09-16	11e18ed04d18		and_cardinality/weather_sept_85	6710.7	trimming ka
2024-09-16	11e18ed04d18		fast_or/weather_sept_85	1942.9	trimming ka
2024-09-16	11e18ed04d18		contains/weather_sept_85	21569.2	trimming ka
2024-09-16	11e18ed04d18		iterate/weather_sept_85	63963.0	trimming ka
2024-09-16	11e18ed04d18		iterate_many/weather_sept_85	16430.1	trimming ka
2024-09-16	11e18ed04d18		to_array/weather_sept_85	17384.3	trimming ka
2024-09-16	11e18ed04d18		deserialize/weather_sept_85	1274.3	trimming ka
2024-09-16	6fa0aeff4b73		or_successive/census1881	3122.0	doc: fix comment
2024-09-16	6fa0aeff4b73		and_successive/census1881	47.8	doc: fix comment
2024-09-16	6fa0aeff4b73		and_cardinality/census1881	26.9	doc: fix comment
2024-09-16	6fa0aeff4b73		fast_or/census1881	5061.0	doc: fix comment
2024-09-16	6fa0aeff4b73		contains/census1881	6441.3	doc: fix comment
2024-09-16	6fa0aeff4b73		iterate/census1881	3346.5	doc: fix comment
2024-09-16	6fa0aeff4b73		iterate_many/census1881	472.5	doc: fix comment
2024-09-16	6fa0aeff4b73		to_array/census1881	850.0	doc: fix comment
2024-09-16	6fa0aeff4b73		deserialize/census1881	368.8	doc: fix comment
2024-09-16	6fa0aeff4b73		or_successive/census-income	2233.2	doc: fix comment
2024-09-16	6fa0aeff4b73		and_successive/census-income	1949.4	doc: fix comment
2024-09-16	6fa0aeff4b73		and_cardinality/census-income	1491.9	doc: fix comment
2024-09-16	6fa0aeff4b73		fast_or/census-income	1027.3	doc: fix comment
2024-09-16	6fa0aeff4b73		contains/census-income	17768.7	doc: fix comment
2024-09-16	6fa0aeff4b73		iterate/census-income	33382.8	doc: fix comment
2024-09-16	6fa0aeff4b73		iterate_many/census-income	7999.4	doc: fix comment
2024-09-16	6fa0aeff4b73		to_array/census-income	7434.8	doc: fix comment
2024-09-16	6fa0aeff4b73		deserialize/census-income	381.8	doc: fix comment
2024-09-16	6fa0aeff4b73		or_successive/weather_sept_85	8291.2	doc: fix comment
2024-09-16	6fa0aeff4b73		and_successive/weather_sept_85	7531.2	doc: fix comment
2024-09-16	6fa0aeff4b73		and_cardinality/weather_sept_85	6704.6	doc: fix comment
2024-09-16	6fa0aeff4b73		fast_or/weather_sept_85	1933.2	doc: fix comment
2024-09-16	6fa0aeff4b73		contains/weather_sept_85	21522.4	doc: fix comment
2024-09-16	6fa0aeff4b73		iterate/weather_sept_85	65415.0	doc: fix comment
2024-09-16	6fa0aeff4b73		iterate_many/weather_sept_85	16343.0	doc: fix comment
2024-09-16	6fa0aeff4b73		to_array/weather_sept_85	16551.9	doc: fix comment
2024-09-16	6fa0aeff4b73		deserialize/weather_sept_85	1322.2	doc: fix comment
2024-09-17	205a16764a30	v2.3.5	or_successive/census1881	3148.9	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	and_successive/census1881	43.1	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	and_cardinality/census1881	33.4	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	fast_or/census1881	5000.6	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	contains/census1881	6408.0	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	iterate/census1881	3373.3	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	iterate_many/census1881	482.8	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	to_array/census1881	865.6	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	deserialize/census1881	366.2	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	or_successive/census-income	2214.7	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	and_successive/census-income	1916.0	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	and_cardinality/census-income	1491.1	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	fast_or/census-income	1007.0	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	contains/census-income	17803.0	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	iterate/census-income	33801.7	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	iterate_many/census-income	7999.7	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	to_array/census-income	7462.8	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	deserialize/census-income	394.7	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
