date	sha	tag	metric	value	subject
2025-04-14	38cf2489de4d	v6.5.0	base64_decode	38.641	v6.5.0
2025-04-18	555e046a24c8		validate_utf8	20.220	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-18	555e046a24c8		validate_ascii	82.760	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-18	555e046a24c8		validate_utf16le	61.261	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-18	555e046a24c8		utf8_to_utf16le	6.835	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-18	555e046a24c8		utf16le_to_utf8	12.347	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-18	555e046a24c8		base64_encode	29.468	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-18	555e046a24c8		base64_decode	38.645	recovering some of the lost speed in utf-32 to utf-16 (arm) when there is no surrogate handling (#750)
2025-04-21	21752c033f84		validate_utf8	20.204	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-21	21752c033f84		validate_ascii	82.768	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-21	21752c033f84		validate_utf16le	61.189	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-21	21752c033f84		utf8_to_utf16le	6.823	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-21	21752c033f84		utf16le_to_utf8	12.322	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-21	21752c033f84		base64_encode	29.389	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-21	21752c033f84		base64_decode	38.713	arm64: alternate base64 decode logic to optimize base64url decode (#753)
2025-04-22	57a5925d85d3		validate_utf8	20.247	Add the python script to generate the LUT used in NEON (#754)
2025-04-22	57a5925d85d3		validate_ascii	82.766	Add the python script to generate the LUT used in NEON (#754)
2025-04-22	57a5925d85d3		validate_utf16le	61.155	Add the python script to generate the LUT used in NEON (#754)
2025-04-22	57a5925d85d3		utf8_to_utf16le	6.830	Add the python script to generate the LUT used in NEON (#754)
2025-04-22	57a5925d85d3		utf16le_to_utf8	12.328	Add the python script to generate the LUT used in NEON (#754)
2025-04-22	57a5925d85d3		base64_encode	29.421	Add the python script to generate the LUT used in NEON (#754)
2025-04-22	57a5925d85d3		base64_decode	34.758	Add the python script to generate the LUT used in NEON (#754)
2025-04-23	7a4cd18ff711		validate_utf8	20.267	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-23	7a4cd18ff711		validate_ascii	82.685	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-23	7a4cd18ff711		validate_utf16le	60.717	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-23	7a4cd18ff711		utf8_to_utf16le	6.814	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-23	7a4cd18ff711		utf16le_to_utf8	12.348	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-23	7a4cd18ff711		base64_encode	28.817	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-23	7a4cd18ff711		base64_decode	38.623	Adding Relaxed write version for base64_to_binary_safe (#752)
2025-04-24	b7f8988f7bd8		validate_utf8	20.221	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	b7f8988f7bd8		validate_ascii	82.752	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	b7f8988f7bd8		validate_utf16le	61.065	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	b7f8988f7bd8		utf8_to_utf16le	6.808	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	b7f8988f7bd8		utf16le_to_utf8	12.314	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	b7f8988f7bd8		base64_encode	29.411	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	b7f8988f7bd8		base64_decode	38.718	atomic_binary_to_base64 is too atomic: the requested feature was atomic reads (#756)
2025-04-24	cff5da3a5d98		validate_utf8	20.242	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-24	cff5da3a5d98		validate_ascii	82.732	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-24	cff5da3a5d98		validate_utf16le	61.282	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-24	cff5da3a5d98		utf8_to_utf16le	6.832	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-24	cff5da3a5d98		utf16le_to_utf8	12.315	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-24	cff5da3a5d98		base64_encode	29.453	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-24	cff5da3a5d98		base64_decode	38.706	Merge pull request #759 from WojciechMula/rvv-faster-valid-utf32-to-utf8
2025-04-25	2ec1ab0e9859		validate_utf8	20.223	fix missing const in std::span inputs #761
2025-04-25	2ec1ab0e9859		validate_ascii	82.764	fix missing const in std::span inputs #761
2025-04-25	2ec1ab0e9859		validate_utf16le	61.026	fix missing const in std::span inputs #761
2025-04-25	2ec1ab0e9859		utf8_to_utf16le	6.823	fix missing const in std::span inputs #761
2025-04-25	2ec1ab0e9859		utf16le_to_utf8	12.320	fix missing const in std::span inputs #761
2025-04-25	2ec1ab0e9859		base64_encode	29.407	fix missing const in std::span inputs #761
2025-04-25	2ec1ab0e9859		base64_decode	38.537	fix missing const in std::span inputs #761
2025-04-25	56b73f5cd7fb		validate_utf8	20.221	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-25	56b73f5cd7fb		validate_ascii	82.623	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-25	56b73f5cd7fb		validate_utf16le	60.949	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-25	56b73f5cd7fb		utf8_to_utf16le	6.811	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-25	56b73f5cd7fb		utf16le_to_utf8	12.338	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-25	56b73f5cd7fb		base64_encode	29.432	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-25	56b73f5cd7fb		base64_decode	38.712	Merge pull request #758 from WojciechMula/loongarch-to-well-formed
2025-04-26	986d533ccb83		validate_utf8	20.259	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-26	986d533ccb83		validate_ascii	82.746	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-26	986d533ccb83		validate_utf16le	61.159	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-26	986d533ccb83		utf8_to_utf16le	6.833	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-26	986d533ccb83		utf16le_to_utf8	12.301	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-26	986d533ccb83		base64_encode	29.304	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-26	986d533ccb83		base64_decode	38.629	Address WebKit Issue 290829: Maximize output in base64_to_binary_safe when an invalid character is encountered. (#762)
2025-04-30	19ff88964032		validate_utf8	20.238	improve atomic_base64_to_binary_safe
2025-04-30	19ff88964032		validate_ascii	82.729	improve atomic_base64_to_binary_safe
2025-04-30	19ff88964032		validate_utf16le	61.074	improve atomic_base64_to_binary_safe
2025-04-30	19ff88964032		utf8_to_utf16le	6.852	improve atomic_base64_to_binary_safe
2025-04-30	19ff88964032		utf16le_to_utf8	12.320	improve atomic_base64_to_binary_safe
2025-04-30	19ff88964032		base64_encode	29.405	improve atomic_base64_to_binary_safe
2025-04-30	19ff88964032		base64_decode	38.435	improve atomic_base64_to_binary_safe
2025-04-30	ecd93430c984		validate_utf8	20.235	accelerate atomic base64 without simd (#770)
2025-04-30	ecd93430c984		validate_ascii	82.633	accelerate atomic base64 without simd (#770)
2025-04-30	ecd93430c984		validate_utf16le	61.076	accelerate atomic base64 without simd (#770)
2025-04-30	ecd93430c984		utf8_to_utf16le	6.805	accelerate atomic base64 without simd (#770)
2025-04-30	ecd93430c984		utf16le_to_utf8	12.282	accelerate atomic base64 without simd (#770)
2025-04-30	ecd93430c984		base64_encode	29.418	accelerate atomic base64 without simd (#770)
2025-04-30	ecd93430c984		base64_decode	38.537	accelerate atomic base64 without simd (#770)
2025-04-30	da645ece4126		validate_utf8	20.250	silence unused warnings (#768)
2025-04-30	da645ece4126		validate_ascii	82.762	silence unused warnings (#768)
2025-04-30	da645ece4126		validate_utf16le	60.851	silence unused warnings (#768)
2025-04-30	da645ece4126		utf8_to_utf16le	6.858	silence unused warnings (#768)
2025-04-30	da645ece4126		utf16le_to_utf8	12.287	silence unused warnings (#768)
2025-04-30	da645ece4126		base64_encode	29.420	silence unused warnings (#768)
2025-04-30	da645ece4126		base64_decode	38.615	silence unused warnings (#768)
2025-04-30	2fb469e09d59		validate_utf8	20.237	v7.0.0
2025-04-30	2fb469e09d59		validate_ascii	82.748	v7.0.0
2025-04-30	2fb469e09d59		validate_utf16le	61.042	v7.0.0
2025-04-30	2fb469e09d59		utf8_to_utf16le	6.836	v7.0.0
2025-04-30	2fb469e09d59		utf16le_to_utf8	12.274	v7.0.0
2025-04-30	2fb469e09d59		base64_encode	29.421	v7.0.0
2025-04-30	2fb469e09d59		base64_decode	38.685	v7.0.0
2025-04-30	39e15b99a028		validate_utf8	20.221	Fix scope error in atomic thread test (#772)
2025-04-30	39e15b99a028		validate_ascii	82.753	Fix scope error in atomic thread test (#772)
2025-04-30	39e15b99a028		validate_utf16le	60.769	Fix scope error in atomic thread test (#772)
2025-04-30	39e15b99a028		utf8_to_utf16le	6.849	Fix scope error in atomic thread test (#772)
2025-04-30	39e15b99a028		utf16le_to_utf8	12.331	Fix scope error in atomic thread test (#772)
2025-04-30	39e15b99a028		base64_encode	29.468	Fix scope error in atomic thread test (#772)
2025-04-30	39e15b99a028		base64_decode	38.690	Fix scope error in atomic thread test (#772)
2025-04-30	e1bc288253b0		validate_utf8	20.199	Support hybrid base64 decoding (#773)
2025-04-30	e1bc288253b0		validate_ascii	82.760	Support hybrid base64 decoding (#773)
2025-04-30	e1bc288253b0		validate_utf16le	60.324	Support hybrid base64 decoding (#773)
2025-04-30	e1bc288253b0		utf8_to_utf16le	6.821	Support hybrid base64 decoding (#773)
2025-04-30	e1bc288253b0		utf16le_to_utf8	12.306	Support hybrid base64 decoding (#773)
2025-04-30	e1bc288253b0		base64_encode	29.288	Support hybrid base64 decoding (#773)
2025-04-30	e1bc288253b0		base64_decode	38.730	Support hybrid base64 decoding (#773)
2025-04-30	6618a9cbca23		validate_utf8	20.195	base64_to_binary_safe span version returns outlen (#771)
2025-04-30	6618a9cbca23		validate_ascii	82.739	base64_to_binary_safe span version returns outlen (#771)
2025-04-30	6618a9cbca23		validate_utf16le	60.531	base64_to_binary_safe span version returns outlen (#771)
2025-04-30	6618a9cbca23		utf8_to_utf16le	6.837	base64_to_binary_safe span version returns outlen (#771)
2025-04-30	6618a9cbca23		utf16le_to_utf8	12.262	base64_to_binary_safe span version returns outlen (#771)
2025-04-30	6618a9cbca23		base64_encode	29.430	base64_to_binary_safe span version returns outlen (#771)
2025-04-30	6618a9cbca23		base64_decode	38.763	base64_to_binary_safe span version returns outlen (#771)
2025-05-01	b3f4cf90f3c1	v7.0.0	validate_utf8	20.190	fixes issue 763 (#774)
2025-05-01	b3f4cf90f3c1	v7.0.0	validate_ascii	82.769	fixes issue 763 (#774)
2025-05-01	b3f4cf90f3c1	v7.0.0	validate_utf16le	60.519	fixes issue 763 (#774)
2025-05-01	b3f4cf90f3c1	v7.0.0	utf8_to_utf16le	6.792	fixes issue 763 (#774)
2025-05-01	b3f4cf90f3c1	v7.0.0	utf16le_to_utf8	12.271	fixes issue 763 (#774)
2025-05-01	b3f4cf90f3c1	v7.0.0	base64_encode	29.464	fixes issue 763 (#774)
2025-05-01	b3f4cf90f3c1	v7.0.0	base64_decode	38.706	fixes issue 763 (#774)
2025-05-01	144709b90c2c		validate_utf8	20.206	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-01	144709b90c2c		validate_ascii	82.694	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-01	144709b90c2c		validate_utf16le	60.493	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-01	144709b90c2c		utf8_to_utf16le	6.838	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-01	144709b90c2c		utf16le_to_utf8	12.335	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-01	144709b90c2c		base64_encode	29.600	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-01	144709b90c2c		base64_decode	38.654	Merge pull request #777 from WojciechMula/better-validate-utf16be
2025-05-03	8fdeb5001e9f		validate_utf8	20.201	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	8fdeb5001e9f		validate_ascii	82.750	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	8fdeb5001e9f		validate_utf16le	60.105	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	8fdeb5001e9f		utf8_to_utf16le	6.849	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	8fdeb5001e9f		utf16le_to_utf8	12.323	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	8fdeb5001e9f		base64_encode	29.390	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	8fdeb5001e9f		base64_decode	38.731	rvv: a bit simpler UTF-8 validation (#779)
2025-05-03	3513ad77da24		validate_utf8	20.272	fix stop_before_partial inconsistency (#778)
2025-05-03	3513ad77da24		validate_ascii	82.755	fix stop_before_partial inconsistency (#778)
2025-05-03	3513ad77da24		validate_utf16le	60.850	fix stop_before_partial inconsistency (#778)
2025-05-03	3513ad77da24		utf8_to_utf16le	6.830	fix stop_before_partial inconsistency (#778)
2025-05-03	3513ad77da24		utf16le_to_utf8	12.277	fix stop_before_partial inconsistency (#778)
2025-05-03	3513ad77da24		base64_encode	29.421	fix stop_before_partial inconsistency (#778)
2025-05-03	3513ad77da24		base64_decode	38.716	fix stop_before_partial inconsistency (#778)
2025-05-03	c1a5a30b0cf2		validate_utf8	20.277	Stop before partial fix (#782)
2025-05-03	c1a5a30b0cf2		validate_ascii	82.751	Stop before partial fix (#782)
2025-05-03	c1a5a30b0cf2		validate_utf16le	60.617	Stop before partial fix (#782)
2025-05-03	c1a5a30b0cf2		utf8_to_utf16le	6.827	Stop before partial fix (#782)
2025-05-03	c1a5a30b0cf2		utf16le_to_utf8	12.291	Stop before partial fix (#782)
2025-05-03	c1a5a30b0cf2		base64_encode	29.363	Stop before partial fix (#782)
2025-05-03	c1a5a30b0cf2		base64_decode	38.665	Stop before partial fix (#782)
2025-05-08	c29efcadb332		validate_utf8	20.206	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-08	c29efcadb332		validate_ascii	82.766	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-08	c29efcadb332		validate_utf16le	61.086	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-08	c29efcadb332		utf8_to_utf16le	6.810	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-08	c29efcadb332		utf16le_to_utf8	12.318	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-08	c29efcadb332		base64_encode	29.514	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-08	c29efcadb332		base64_decode	38.599	s390x: Test with C++20, fix an atomic_base64 test (#787)
2025-05-13	c885c69aa5b5		validate_utf8	20.229	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	c885c69aa5b5		validate_ascii	82.741	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	c885c69aa5b5		validate_utf16le	60.581	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	c885c69aa5b5		utf8_to_utf16le	6.810	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	c885c69aa5b5		utf16le_to_utf8	12.275	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	c885c69aa5b5		base64_encode	29.389	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	c885c69aa5b5		base64_decode	38.633	Merge pull request #784 from WojciechMula/test-valid-utf32-to-utf16
2025-05-13	b6608b18ead0		validate_utf8	20.271	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	b6608b18ead0		validate_ascii	82.751	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	b6608b18ead0		validate_utf16le	60.630	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	b6608b18ead0		utf8_to_utf16le	6.828	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	b6608b18ead0		utf16le_to_utf8	12.303	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	b6608b18ead0		base64_encode	29.385	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	b6608b18ead0		base64_decode	38.652	Merge pull request #785 from WojciechMula/benchmark-sort-out-names
2025-05-13	988d8022e134		validate_utf8	20.219	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-13	988d8022e134		validate_ascii	82.603	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-13	988d8022e134		validate_utf16le	60.677	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-13	988d8022e134		utf8_to_utf16le	6.819	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-13	988d8022e134		utf16le_to_utf8	12.311	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-13	988d8022e134		base64_encode	29.405	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-13	988d8022e134		base64_decode	38.671	Merge pull request #788 from WojciechMula/rvv-faster-utf32-to-utf16
2025-05-16	825887dc6ec5		validate_utf8	20.273	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-16	825887dc6ec5		validate_ascii	78.009	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-16	825887dc6ec5		validate_utf16le	60.775	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-16	825887dc6ec5		utf8_to_utf16le	6.846	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-16	825887dc6ec5		utf16le_to_utf8	12.305	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-16	825887dc6ec5		base64_encode	29.201	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-16	825887dc6ec5		base64_decode	38.533	aarch64 base64decode: replace TBL+RHADD with CLZ for delta_hash (#783)
2025-05-17	c622bf285639		validate_utf8	20.246	Release candidate 7.1.0 (#790)
2025-05-17	c622bf285639		validate_ascii	82.735	Release candidate 7.1.0 (#790)
2025-05-17	c622bf285639		validate_utf16le	61.172	Release candidate 7.1.0 (#790)
2025-05-17	c622bf285639		utf8_to_utf16le	6.859	Release candidate 7.1.0 (#790)
2025-05-17	c622bf285639		utf16le_to_utf8	12.178	Release candidate 7.1.0 (#790)
2025-05-17	c622bf285639		base64_encode	29.397	Release candidate 7.1.0 (#790)
2025-05-17	c622bf285639		base64_decode	37.187	Release candidate 7.1.0 (#790)
2025-05-17	cd79a258af78	v7.1.0	validate_utf8	20.253	adding dash tests
2025-05-17	cd79a258af78	v7.1.0	validate_ascii	82.636	adding dash tests
2025-05-17	cd79a258af78	v7.1.0	validate_utf16le	61.106	adding dash tests
2025-05-17	cd79a258af78	v7.1.0	utf8_to_utf16le	6.827	adding dash tests
2025-05-17	cd79a258af78	v7.1.0	utf16le_to_utf8	12.154	adding dash tests
2025-05-17	cd79a258af78	v7.1.0	base64_encode	29.400	adding dash tests
2025-05-17	cd79a258af78	v7.1.0	base64_decode	36.603	adding dash tests
2025-05-18	e235e6c42684		validate_utf8	20.239	removing stop_before_partial for roundtrip test
2025-05-18	e235e6c42684		validate_ascii	82.753	removing stop_before_partial for roundtrip test
2025-05-18	e235e6c42684		validate_utf16le	61.367	removing stop_before_partial for roundtrip test
2025-05-18	e235e6c42684		utf8_to_utf16le	6.814	removing stop_before_partial for roundtrip test
2025-05-18	e235e6c42684		utf16le_to_utf8	12.197	removing stop_before_partial for roundtrip test
2025-05-18	e235e6c42684		base64_encode	29.502	removing stop_before_partial for roundtrip test
2025-05-18	e235e6c42684		base64_decode	38.071	removing stop_before_partial for roundtrip test
2025-05-23	c6bf96e105fb		validate_utf8	20.208	fixing the base64 garbage processing (#791)
2025-05-23	c6bf96e105fb		validate_ascii	82.737	fixing the base64 garbage processing (#791)
2025-05-23	c6bf96e105fb		validate_utf16le	61.195	fixing the base64 garbage processing (#791)
2025-05-23	c6bf96e105fb		utf8_to_utf16le	6.831	fixing the base64 garbage processing (#791)
2025-05-23	c6bf96e105fb		utf16le_to_utf8	12.427	fixing the base64 garbage processing (#791)
2025-05-23	c6bf96e105fb		base64_encode	29.566	fixing the base64 garbage processing (#791)
2025-05-23	c6bf96e105fb		base64_decode	35.357	fixing the base64 garbage processing (#791)
2025-05-23	21ab22256738		validate_utf8	20.243	support for DLL when not using Visual Studio (#796)
2025-05-23	21ab22256738		validate_ascii	82.643	support for DLL when not using Visual Studio (#796)
2025-05-23	21ab22256738		validate_utf16le	60.981	support for DLL when not using Visual Studio (#796)
2025-05-23	21ab22256738		utf8_to_utf16le	6.808	support for DLL when not using Visual Studio (#796)
2025-05-23	21ab22256738		utf16le_to_utf8	12.372	support for DLL when not using Visual Studio (#796)
2025-05-23	21ab22256738		base64_encode	29.443	support for DLL when not using Visual Studio (#796)
2025-05-23	21ab22256738		base64_decode	36.034	support for DLL when not using Visual Studio (#796)
2025-05-25	e9d7f9ce9078		validate_utf8	20.205	Issue 797 (#798)
2025-05-25	e9d7f9ce9078		validate_ascii	82.750	Issue 797 (#798)
2025-05-25	e9d7f9ce9078		validate_utf16le	60.342	Issue 797 (#798)
2025-05-25	e9d7f9ce9078		utf8_to_utf16le	6.815	Issue 797 (#798)
2025-05-25	e9d7f9ce9078		utf16le_to_utf8	12.310	Issue 797 (#798)
2025-05-25	e9d7f9ce9078		base64_encode	29.485	Issue 797 (#798)
2025-05-25	e9d7f9ce9078		base64_decode	38.572	Issue 797 (#798)
2025-05-25	d78c8776e383		validate_utf8	20.184	Exposing find (#799)
2025-05-25	d78c8776e383		validate_ascii	82.739	Exposing find (#799)
2025-05-25	d78c8776e383		validate_utf16le	61.000	Exposing find (#799)
2025-05-25	d78c8776e383		utf8_to_utf16le	6.813	Exposing find (#799)
2025-05-25	d78c8776e383		utf16le_to_utf8	12.350	Exposing find (#799)
2025-05-25	d78c8776e383		base64_encode	29.498	Exposing find (#799)
2025-05-25	d78c8776e383		base64_decode	38.553	Exposing find (#799)
2025-05-25	0660828f05eb		validate_utf8	20.189	lint
2025-05-25	0660828f05eb		validate_ascii	82.764	lint
2025-05-25	0660828f05eb		validate_utf16le	60.794	lint
2025-05-25	0660828f05eb		utf8_to_utf16le	6.827	lint
2025-05-25	0660828f05eb		utf16le_to_utf8	12.354	lint
2025-05-25	0660828f05eb		base64_encode	29.397	lint
2025-05-25	0660828f05eb		base64_decode	38.540	lint
2025-05-26	e37195c5d5a9		validate_utf8	20.165	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-26	e37195c5d5a9		validate_ascii	82.691	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-26	e37195c5d5a9		validate_utf16le	61.091	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-26	e37195c5d5a9		utf8_to_utf16le	6.815	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-26	e37195c5d5a9		utf16le_to_utf8	12.351	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-26	e37195c5d5a9		base64_encode	29.431	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-26	e37195c5d5a9		base64_decode	38.472	Merge branch 'master' of https://github.com/simdutf/simdutf
2025-05-27	01cd856aa8b0		validate_utf8	20.113	marking atomic functions as experimental (#801)
2025-05-27	01cd856aa8b0		validate_ascii	82.755	marking atomic functions as experimental (#801)
2025-05-27	01cd856aa8b0		validate_utf16le	61.309	marking atomic functions as experimental (#801)
2025-05-27	01cd856aa8b0		utf8_to_utf16le	6.868	marking atomic functions as experimental (#801)
2025-05-27	01cd856aa8b0		utf16le_to_utf8	12.348	marking atomic functions as experimental (#801)
2025-05-27	01cd856aa8b0		base64_encode	29.334	marking atomic functions as experimental (#801)
2025-05-27	01cd856aa8b0		base64_decode	38.483	marking atomic functions as experimental (#801)
2025-05-27	b84fecb9b3c0		validate_utf8	20.216	including atomic tests in CI
2025-05-27	b84fecb9b3c0		validate_ascii	82.696	including atomic tests in CI
2025-05-27	b84fecb9b3c0		validate_utf16le	60.974	including atomic tests in CI
2025-05-27	b84fecb9b3c0		utf8_to_utf16le	6.824	including atomic tests in CI
2025-05-27	b84fecb9b3c0		utf16le_to_utf8	12.351	including atomic tests in CI
2025-05-27	b84fecb9b3c0		base64_encode	29.381	including atomic tests in CI
2025-05-27	b84fecb9b3c0		base64_decode	38.651	including atomic tests in CI
2025-05-27	dfaaa29b9855	v7.2.1	validate_utf8	20.219	patch release
2025-05-27	dfaaa29b9855	v7.2.1	validate_ascii	82.747	patch release
2025-05-27	dfaaa29b9855	v7.2.1	validate_utf16le	61.198	patch release
2025-05-27	dfaaa29b9855	v7.2.1	utf8_to_utf16le	6.844	patch release
2025-05-27	dfaaa29b9855	v7.2.1	utf16le_to_utf8	12.353	patch release
2025-05-27	dfaaa29b9855	v7.2.1	base64_encode	29.586	patch release
2025-05-27	dfaaa29b9855	v7.2.1	base64_decode	38.537	patch release
2025-05-28	3913ca3b9648		validate_utf8	20.197	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	3913ca3b9648		validate_ascii	82.694	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	3913ca3b9648		validate_utf16le	60.811	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	3913ca3b9648		utf8_to_utf16le	6.858	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	3913ca3b9648		utf16le_to_utf8	12.315	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	3913ca3b9648		base64_encode	29.428	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	3913ca3b9648		base64_decode	38.594	 _safe variant of convert_utf16_to_utf8  (#802)
2025-05-28	02111c468e44	v7.3.0	validate_utf8	20.179	release
2025-05-28	02111c468e44	v7.3.0	validate_ascii	82.747	release
2025-05-28	02111c468e44	v7.3.0	validate_utf16le	60.866	release
2025-05-28	02111c468e44	v7.3.0	utf8_to_utf16le	6.851	release
2025-05-28	02111c468e44	v7.3.0	utf16le_to_utf8	12.304	release
2025-05-28	02111c468e44	v7.3.0	base64_encode	27.731	release
2025-05-28	02111c468e44	v7.3.0	base64_decode	38.472	release
2025-06-01	aed769310297		validate_utf8	20.214	Fix macOS build by replacing --gc-sections with -dead_strip (#804)
2025-06-01	aed769310297		validate_ascii	82.757	Fix macOS build by replacing --gc-sections with -dead_strip (#804)
